Region,Country,Item_Type,Sales_Channel,Order_Priority,Order_Date,Order_ID,Ship_Date,Units_Sold,Unit_Price,Unit_Cost,errorMessage
Asia,Sri Lanka,Vegetables,Online,H,04/10/12,460260474,08/11/12,157,154.06,90.93, Region.matches("Europe") == true failed
Asia,Sri Lanka,Snacks,Offline,H,12/09/11,567590463,20/10/11,1486,152.58,97.44, Region.matches("Europe") == true failed
Asia,India,Cereal,Offline,M,30/10/15,149758517,05/11/15,5728,205.7,117.11, Region.matches("Europe") == true failed
Asia,India,Cosmetics,Online,H,15/03/14,403440558,02/04/14,5881,437.2,263.33, Region.matches("Europe") == true failed
Asia,India,Clothes,Offline,M,02/06/11,513856589,19/07/11,439,109.28,35.84, Region.matches("Europe") == true failed
Asia,India,Cosmetics,Online,H,11/04/10,358823192,27/04/10,2611,437.2,263.33, Region.matches("Europe") == true failed
Asia,Sri Lanka,Office Supplies,Offline,M,17/08/12,451636207,02/10/12,8045,651.21,524.96, Region.matches("Europe") == true failed
Asia,India,Meat,Online,M,27/11/11,370886695,12/12/11,2470,421.89,364.69, Region.matches("Europe") == true failed
Asia,Sri Lanka,Office Supplies,Online,H,03/05/11,540813863,21/05/11,7695,651.21,524.96, Region.matches("Europe") == true failed
Asia,India,Snacks,Online,M,21/07/14,489293134,03/09/14,1566,152.58,97.44, Region.matches("Europe") == true failed
Asia,Sri Lanka,Beverages,Online,H,13/10/14,713012540,18/10/14,5110,47.45,31.79, Region.matches("Europe") == true failed
Asia,India,Office Supplies,Offline,M,30/05/11,838678109,13/06/11,2345,651.21,524.96, Region.matches("Europe") == true failed
Asia,Indonesia,Meat,Online,H,20/11/15,467576682,06/01/16,5186,421.89,364.69, Region.matches("Europe") == true failed
Asia,Indonesia,Office Supplies,Online,M,04/12/16,193643319,05/12/16,2216,651.21,524.96, Region.matches("Europe") == true failed
Asia,India,Clothes,Offline,M,18/12/11,248209750,21/12/11,9636,109.28,35.84, Region.matches("Europe") == true failed
Asia,Sri Lanka,Clothes,Offline,M,11/09/10,599552094,18/10/10,9643,109.28,35.84, Region.matches("Europe") == true failed
Asia,Sri Lanka,Office Supplies,Offline,H,23/01/17,166766726,19/02/17,8835,651.21,524.96, Region.matches("Europe") == true failed
Asia,India,Vegetables,Offline,M,13/09/14,220404469,08/10/14,1435,154.06,90.93, Region.matches("Europe") == true failed
Asia,India,Cereal,Online,M,23/08/14,343081414,29/09/14,4269,205.7,117.11, Region.matches("Europe") == true failed
Asia,Sri Lanka,Personal Care,Online,M,01/03/10,128181111,26/03/10,494,81.73,56.67, Region.matches("Europe") == true failed
Asia,India,Snacks,Online,H,25/09/16,326705777,13/10/16,8354,152.58,97.44, Region.matches("Europe") == true failed
Asia,Indonesia,Snacks,Online,M,11/12/13,873995721,12/12/13,3611,152.58,97.44, Region.matches("Europe") == true failed
Asia,India,Snacks,Offline,H,15/01/15,849515521,04/02/15,9376,152.58,97.44, Region.matches("Europe") == true failed
Asia,Indonesia,Snacks,Offline,H,05/11/13,313966786,20/12/13,8604,152.58,97.44, Region.matches("Europe") == true failed
Asia,Indonesia,Snacks,Online,H,20/05/12,418054950,10/06/12,605,152.58,97.44, Region.matches("Europe") == true failed
Asia,Sri Lanka,Office Supplies,Online,M,05/10/14,459034383,16/11/14,7329,651.21,524.96, Region.matches("Europe") == true failed
Asia,Sri Lanka,Vegetables,Online,M,14/04/11,798174178,24/04/11,6331,154.06,90.93, Region.matches("Europe") == true failed
Asia,India,Household,Offline,M,17/12/11,335584533,10/01/12,5776,668.27,502.54, Region.matches("Europe") == true failed
Asia,Indonesia,Cosmetics,Online,H,05/03/11,532149255,04/04/11,3645,437.2,263.33, Region.matches("Europe") == true failed
Asia,India,Snacks,Online,H,09/06/13,722921264,16/06/13,7322,152.58,97.44, Region.matches("Europe") == true failed
Asia,Sri Lanka,Baby Food,Offline,H,05/04/12,202801454,30/04/12,2312,255.28,159.42, Region.matches("Europe") == true failed
Asia,Indonesia,Cereal,Offline,M,19/11/12,984946906,21/11/12,6532,205.7,117.11, Region.matches("Europe") == true failed
Asia,Sri Lanka,Baby Food,Online,M,16/07/10,205887496,17/07/10,5540,255.28,159.42, Region.matches("Europe") == true failed
Asia,Sri Lanka,Fruits,Offline,H,18/03/15,930166327,20/04/15,5742,9.33,6.92, Region.matches("Europe") == true failed
Asia,Indonesia,Cosmetics,Offline,M,15/05/10,696793973,07/06/10,5676,437.2,263.33, Region.matches("Europe") == true failed
Asia,Sri Lanka,Household,Offline,H,08/06/17,419222676,24/07/17,6161,668.27,502.54, Region.matches("Europe") == true failed
Asia,Indonesia,Household,Online,H,20/01/14,672329223,27/02/14,6012,668.27,502.54, Region.matches("Europe") == true failed
Asia,India,Cosmetics,Online,H,09/02/16,151618468,19/03/16,6129,437.2,263.33, Region.matches("Europe") == true failed
Asia,India,Fruits,Offline,H,05/11/15,728558194,13/12/15,5415,9.33,6.92, Region.matches("Europe") == true failed
Asia,India,Household,Offline,M,11/06/14,472522675,17/06/14,8815,668.27,502.54, Region.matches("Europe") == true failed
Asia,India,Cereal,Offline,M,26/05/10,823331153,30/05/10,839,205.7,117.11, Region.matches("Europe") == true failed
Asia,India,Meat,Online,M,15/10/13,808773839,17/11/13,3007,421.89,364.69, Region.matches("Europe") == true failed
Asia,Sri Lanka,Fruits,Online,H,08/09/12,419955241,10/09/12,2943,9.33,6.92, Region.matches("Europe") == true failed
Asia,Sri Lanka,Personal Care,Online,H,14/01/14,120725858,03/03/14,4319,81.73,56.67, Region.matches("Europe") == true failed
Asia,Sri Lanka,Baby Food,Offline,M,20/08/12,852065122,26/09/12,3859,255.28,159.42, Region.matches("Europe") == true failed
Asia,Sri Lanka,Snacks,Online,M,19/12/12,465502583,03/02/13,1414,152.58,97.44, Region.matches("Europe") == true failed
Asia,India,Household,Online,M,16/09/14,795582950,23/09/14,9529,668.27,502.54, Region.matches("Europe") == true failed
Asia,Indonesia,Fruits,Offline,M,23/03/17,667918384,23/03/17,747,9.33,6.92, Region.matches("Europe") == true failed
Asia,Indonesia,Snacks,Online,M,17/05/13,841977012,07/06/13,8563,152.58,97.44, Region.matches("Europe") == true failed
Asia,Sri Lanka,Cereal,Offline,H,27/01/17,479820859,16/03/17,8510,205.7,117.11, Region.matches("Europe") == true failed
Asia,India,Office Supplies,Offline,M,03/04/16,366912305,07/05/16,6359,651.21,524.96, Region.matches("Europe") == true failed
Asia,India,Baby Food,Online,H,17/02/10,365587508,12/03/10,4323,255.28,159.42, Region.matches("Europe") == true failed
Asia,Indonesia,Snacks,Online,M,22/06/15,872909963,03/07/15,2311,152.58,97.44, Region.matches("Europe") == true failed
Asia,Sri Lanka,Cereal,Online,H,17/11/11,537291371,24/12/11,5311,205.7,117.11, Region.matches("Europe") == true failed
Asia,India,Beverages,Online,H,23/07/12,537827813,08/09/12,4056,47.45,31.79, Region.matches("Europe") == true failed
Asia,India,Household,Offline,M,27/03/15,541703498,07/04/15,958,668.27,502.54, Region.matches("Europe") == true failed
Asia,India,Office Supplies,Online,H,20/10/13,662323081,25/10/13,4973,651.21,524.96, Region.matches("Europe") == true failed
Asia,India,Household,Online,H,17/09/11,678698718,12/10/11,888,668.27,502.54, Region.matches("Europe") == true failed
Asia,Indonesia,Cosmetics,Offline,M,01/09/10,183694255,02/09/10,8067,437.2,263.33, Region.matches("Europe") == true failed
Asia,Indonesia,Vegetables,Online,M,17/08/15,541324126,24/09/15,8693,154.06,90.93, Region.matches("Europe") == true failed
Asia,Sri Lanka,Baby Food,Online,H,20/02/16,417404353,09/04/16,8079,255.28,159.42, Region.matches("Europe") == true failed
Asia,Indonesia,Snacks,Offline,M,10/11/10,641198861,22/11/10,3847,152.58,97.44, Region.matches("Europe") == true failed
Asia,India,Snacks,Offline,H,11/08/12,677275216,27/09/12,9642,152.58,97.44, Region.matches("Europe") == true failed
Asia,Sri Lanka,Snacks,Online,M,02/11/10,680162560,02/11/10,4071,152.58,97.44, Region.matches("Europe") == true failed
Asia,Sri Lanka,Cereal,Online,H,17/07/12,426719558,26/07/12,4655,205.7,117.11, Region.matches("Europe") == true failed
Asia,Indonesia,Fruits,Offline,M,04/12/16,368392884,17/01/17,4496,9.33,6.92, Region.matches("Europe") == true failed
Asia,India,Clothes,Online,M,17/01/11,986651074,23/02/11,833,109.28,35.84, Region.matches("Europe") == true failed
Asia,Sri Lanka,Office Supplies,Online,M,30/09/12,606711232,12/10/12,8191,651.21,524.96, Region.matches("Europe") == true failed
Asia,Indonesia,Fruits,Offline,M,21/02/10,350198924,20/03/10,499,9.33,6.92, Region.matches("Europe") == true failed
Asia,Indonesia,Household,Online,H,03/09/10,362065017,15/10/10,1939,668.27,502.54, Region.matches("Europe") == true failed
Asia,Sri Lanka,Personal Care,Online,M,05/12/12,663786923,06/01/13,8156,81.73,56.67, Region.matches("Europe") == true failed
Asia,India,Meat,Online,H,13/07/11,621623027,17/07/11,922,421.89,364.69, Region.matches("Europe") == true failed
Asia,Indonesia,Fruits,Online,H,01/03/13,986806857,06/04/13,6933,9.33,6.92, Region.matches("Europe") == true failed
Asia,Sri Lanka,Clothes,Offline,M,03/11/11,120331037,01/12/11,7483,109.28,35.84, Region.matches("Europe") == true failed
Asia,India,Clothes,Offline,H,28/06/17,332046592,14/08/17,8820,109.28,35.84, Region.matches("Europe") == true failed
Asia,India,Cereal,Online,H,03/05/13,381329286,05/05/13,2664,205.7,117.11, Region.matches("Europe") == true failed
Asia,Sri Lanka,Meat,Online,M,24/01/13,894469344,15/02/13,2211,421.89,364.69, Region.matches("Europe") == true failed
Asia,Sri Lanka,Office Supplies,Online,M,03/04/12,924430692,08/05/12,8439,651.21,524.96, Region.matches("Europe") == true failed
Asia,Sri Lanka,Fruits,Offline,M,25/06/12,458400523,27/06/12,9756,9.33,6.92, Region.matches("Europe") == true failed
Asia,Sri Lanka,Personal Care,Offline,H,22/09/11,868877208,02/10/11,8929,81.73,56.67, Region.matches("Europe") == true failed
Asia,Sri Lanka,Beverages,Online,H,12/10/10,318657004,01/12/10,6544,47.45,31.79, Region.matches("Europe") == true failed
Asia,Indonesia,Cosmetics,Online,M,08/12/14,813735282,15/01/15,1208,437.2,263.33, Region.matches("Europe") == true failed
Asia,Sri Lanka,Household,Offline,M,30/07/16,531794774,08/08/16,8746,668.27,502.54, Region.matches("Europe") == true failed
Asia,India,Cereal,Online,H,07/12/16,284639298,28/12/16,9949,205.7,117.11, Region.matches("Europe") == true failed
Asia,Indonesia,Office Supplies,Online,H,18/06/11,605995404,27/07/11,6362,651.21,524.96, Region.matches("Europe") == true failed
Asia,Indonesia,Meat,Offline,M,15/05/17,661154067,29/06/17,9036,421.89,364.69, Region.matches("Europe") == true failed
Asia,Sri Lanka,Office Supplies,Offline,M,26/12/13,465460956,05/01/14,9095,651.21,524.96, Region.matches("Europe") == true failed
Asia,Indonesia,Snacks,Offline,H,19/04/13,579613626,27/05/13,9407,152.58,97.44, Region.matches("Europe") == true failed
Asia,India,Snacks,Online,H,23/08/15,857999455,29/08/15,9960,152.58,97.44, Region.matches("Europe") == true failed
Asia,Indonesia,Snacks,Online,M,19/04/16,918556010,11/05/16,9991,152.58,97.44, Region.matches("Europe") == true failed
Asia,Indonesia,Clothes,Offline,M,24/08/14,827263915,24/08/14,4631,109.28,35.84, Region.matches("Europe") == true failed
Asia,India,Snacks,Offline,M,26/07/17,594409978,25/08/17,7976,152.58,97.44, Region.matches("Europe") == true failed
Asia,Indonesia,Snacks,Online,H,06/03/17,794216525,17/03/17,5174,152.58,97.44, Region.matches("Europe") == true failed
Asia,Sri Lanka,Vegetables,Online,M,09/09/14,418729150,18/09/14,115,154.06,90.93, Region.matches("Europe") == true failed
Asia,India,Household,Offline,H,23/01/16,587349545,13/02/16,8638,668.27,502.54, Region.matches("Europe") == true failed
Asia,Sri Lanka,Office Supplies,Online,H,12/10/16,755473840,04/11/16,352,651.21,524.96, Region.matches("Europe") == true failed
Asia,Sri Lanka,Snacks,Offline,H,23/03/13,566504704,09/05/13,186,152.58,97.44, Region.matches("Europe") == true failed
Asia,Indonesia,Personal Care,Online,M,19/09/16,735280883,27/09/16,4808,81.73,56.67, Region.matches("Europe") == true failed
Asia,India,Cosmetics,Online,M,14/06/14,960326373,02/07/14,769,437.2,263.33, Region.matches("Europe") == true failed
Asia,Indonesia,Clothes,Online,H,30/03/12,274747312,01/04/12,2690,109.28,35.84, Region.matches("Europe") == true failed
Asia,India,Meat,Offline,M,16/05/10,434669625,26/05/10,7256,421.89,364.69, Region.matches("Europe") == true failed
Asia,India,Cosmetics,Offline,M,25/06/13,746695077,17/07/13,2521,437.2,263.33, Region.matches("Europe") == true failed
Asia,India,Vegetables,Offline,M,16/08/12,487137067,25/08/12,3538,154.06,90.93, Region.matches("Europe") == true failed
Asia,Indonesia,Meat,Offline,H,14/03/12,535728824,26/04/12,2919,421.89,364.69, Region.matches("Europe") == true failed
Asia,India,Baby Food,Online,M,31/07/12,748118579,19/09/12,3767,255.28,159.42, Region.matches("Europe") == true failed
Asia,Sri Lanka,Personal Care,Offline,H,18/10/11,909182441,30/11/11,6143,81.73,56.67, Region.matches("Europe") == true failed
Asia,India,Vegetables,Online,H,04/04/14,368138396,01/05/14,9187,154.06,90.93, Region.matches("Europe") == true failed
Asia,Sri Lanka,Cosmetics,Online,H,04/08/13,902714240,11/09/13,2059,437.2,263.33, Region.matches("Europe") == true failed
Asia,Indonesia,Baby Food,Online,H,14/04/16,470818507,06/05/16,4514,255.28,159.42, Region.matches("Europe") == true failed
Asia,Indonesia,Meat,Offline,M,12/08/13,601626193,18/09/13,3415,421.89,364.69, Region.matches("Europe") == true failed
Asia,India,Snacks,Offline,M,22/07/15,742086827,22/07/15,8838,152.58,97.44, Region.matches("Europe") == true failed
Asia,Sri Lanka,Office Supplies,Offline,H,30/05/15,975474631,05/06/15,3475,651.21,524.96, Region.matches("Europe") == true failed
Asia,India,Household,Online,M,12/10/10,750965583,17/10/10,6259,668.27,502.54, Region.matches("Europe") == true failed
Asia,Sri Lanka,Cosmetics,Online,M,16/06/10,839902913,06/07/10,4791,437.2,263.33, Region.matches("Europe") == true failed
Asia,Sri Lanka,Cosmetics,Offline,H,14/03/17,572198712,23/03/17,5169,437.2,263.33, Region.matches("Europe") == true failed
Asia,Sri Lanka,Beverages,Online,M,29/06/12,771454656,21/07/12,9431,47.45,31.79, Region.matches("Europe") == true failed
Asia,India,Snacks,Online,H,13/01/17,626231276,08/02/17,4606,152.58,97.44, Region.matches("Europe") == true failed
Asia,Indonesia,Personal Care,Offline,H,14/03/10,755391871,22/04/10,6096,81.73,56.67, Region.matches("Europe") == true failed
Asia,Sri Lanka,Household,Online,M,26/11/10,957914531,26/12/10,7051,668.27,502.54, Region.matches("Europe") == true failed
Asia,India,Clothes,Offline,M,28/03/15,454328715,07/05/15,4818,109.28,35.84, Region.matches("Europe") == true failed
Asia,Indonesia,Clothes,Online,H,24/12/15,408739745,04/01/16,4029,109.28,35.84, Region.matches("Europe") == true failed
Asia,Indonesia,Cereal,Offline,M,19/01/10,409035861,01/02/10,1656,205.7,117.11, Region.matches("Europe") == true failed
Asia,India,Fruits,Offline,H,12/04/11,611616885,05/05/11,9883,9.33,6.92, Region.matches("Europe") == true failed
Asia,Sri Lanka,Cereal,Online,H,27/03/14,581851661,03/04/14,1691,205.7,117.11, Region.matches("Europe") == true failed
Asia,Sri Lanka,Cereal,Offline,M,06/12/14,928306376,06/12/14,5341,205.7,117.11, Region.matches("Europe") == true failed
Asia,Indonesia,Clothes,Offline,M,04/10/13,507487094,14/10/13,5563,109.28,35.84, Region.matches("Europe") == true failed
Asia,Sri Lanka,Personal Care,Offline,M,30/08/12,340726649,30/09/12,7442,81.73,56.67, Region.matches("Europe") == true failed
Asia,Sri Lanka,Clothes,Online,M,13/05/11,513657891,07/06/11,1639,109.28,35.84, Region.matches("Europe") == true failed
Asia,India,Snacks,Online,M,21/02/13,645453917,21/02/13,3012,152.58,97.44, Region.matches("Europe") == true failed
Asia,India,Baby Food,Offline,H,30/03/16,469675672,19/05/16,6323,255.28,159.42, Region.matches("Europe") == true failed
Asia,Indonesia,Personal Care,Offline,M,07/05/15,955281674,18/06/15,7931,81.73,56.67, Region.matches("Europe") == true failed
Asia,India,Clothes,Online,H,04/10/14,538222634,19/10/14,893,109.28,35.84, Region.matches("Europe") == true failed
Asia,India,Vegetables,Offline,H,16/05/12,830251252,25/05/12,8650,154.06,90.93, Region.matches("Europe") == true failed
Asia,Sri Lanka,Meat,Online,H,16/05/14,571466147,18/05/14,8387,421.89,364.69, Region.matches("Europe") == true failed
Asia,Indonesia,Office Supplies,Online,M,22/03/12,833394372,08/04/12,8769,651.21,524.96, Region.matches("Europe") == true failed
Asia,India,Cosmetics,Online,M,08/07/13,810535085,26/08/13,4198,437.2,263.33, Region.matches("Europe") == true failed
Asia,Indonesia,Cereal,Online,M,27/07/16,104169547,23/08/16,4939,205.7,117.11, Region.matches("Europe") == true failed
Asia,Sri Lanka,Snacks,Online,H,31/12/16,614265191,06/01/17,3575,152.58,97.44, Region.matches("Europe") == true failed
Asia,Indonesia,Snacks,Offline,H,15/11/11,747541797,27/12/11,3085,152.58,97.44, Region.matches("Europe") == true failed
Asia,India,Beverages,Online,M,16/02/17,876827275,27/02/17,1531,47.45,31.79, Region.matches("Europe") == true failed
Asia,India,Cereal,Online,H,28/01/14,398437488,25/02/14,5362,205.7,117.11, Region.matches("Europe") == true failed
Asia,Indonesia,Clothes,Offline,M,18/11/16,716749179,22/11/16,865,109.28,35.84, Region.matches("Europe") == true failed
Asia,Sri Lanka,Office Supplies,Offline,M,06/09/13,756502521,08/10/13,4762,651.21,524.96, Region.matches("Europe") == true failed
Asia,Sri Lanka,Clothes,Offline,H,05/04/13,630344712,29/04/13,1863,109.28,35.84, Region.matches("Europe") == true failed
Asia,Indonesia,Cosmetics,Offline,H,17/04/10,434430587,27/05/10,6519,437.2,263.33, Region.matches("Europe") == true failed
Asia,Sri Lanka,Beverages,Offline,H,19/09/15,862803828,14/10/15,1681,47.45,31.79, Region.matches("Europe") == true failed
Asia,Indonesia,Cosmetics,Online,H,15/05/15,221885049,19/06/15,9572,437.2,263.33, Region.matches("Europe") == true failed
Asia,Indonesia,Beverages,Offline,H,19/03/17,770681750,05/04/17,711,47.45,31.79, Region.matches("Europe") == true failed
Asia,Sri Lanka,Fruits,Online,H,03/02/16,127884995,26/02/16,2867,9.33,6.92, Region.matches("Europe") == true failed
Asia,India,Household,Offline,H,23/09/12,107099807,27/09/12,2068,668.27,502.54, Region.matches("Europe") == true failed
Asia,Indonesia,Cosmetics,Online,H,13/05/10,474735820,04/06/10,3734,437.2,263.33, Region.matches("Europe") == true failed
Asia,Sri Lanka,Vegetables,Offline,M,04/10/14,546409165,16/10/14,3469,154.06,90.93, Region.matches("Europe") == true failed
Asia,Indonesia,Snacks,Offline,H,10/07/15,702924430,19/08/15,9814,152.58,97.44, Region.matches("Europe") == true failed
